file_name,duration,analyse_harmonics,get_number_sylls,get_number_words,pauses,get_max_intensity,analyse_intensity,analyse_pitch,analyse_pitch_range,analyse_shimmer,analyse_jitter,spectral_slope,mean_spectral_rolloff,get_energy,parent_file_train,number_of_segments_train,number_of_voices_parent_train,extra_sounds_train,parent_label_train,segment_label_train,noisy_train,Notes_train
0h3jkge4hj761_processed_16,10.0,10.62754185,,,0.2,104.8329449,70.43099493,106.6648757,96.79140861,0.130441559,0.042382557,-0.030064848,712.2054463,0.044164188,0h3jkge4hj761,28,2,crowd cheering,1,0,0,
0h3jkge4hj761_processed_17,10.0,5.503413295,,,0.1,105.2329933,72.55975181,103.601661,365.4523824,0.173659639,0.039986525,-0.05183382,1233.413068,0.071801171,0h3jkge4hj761,28,2,crowd cheering,1,0,0,
0h3jkge4hj761_processed_18,10.0,4.808453545,0.5,0.2,0.1,106.392517,72.6931189,95.40208399,469.541859,0.185508153,0.051479075,-0.052408288,1321.489008,0.073940783,0h3jkge4hj761,28,1,crowd ,1,0,0,
0h3jkge4hj761_processed_19,10.0,5.300987997,,,0.1,105.7907873,73.0924177,89.03604891,506.1178601,0.164741322,0.037844654,-0.05675454,1400.617392,0.081106304,0h3jkge4hj761,28,1,crowd cheering,1,0,0,
0h3jkge4hj761_processed_2,10.0,3.620002378,,,0.1,103.1922342,70.10523727,98.92152418,496.1726229,0.204422516,0.056774836,-0.030380992,1018.671729,0.040791525,0h3jkge4hj761,28,1,"beep sound, crowd ",1,0,0,
0h3jkge4hj761_processed_20,10.0,2.732136497,,,0.1,103.0644111,70.22540675,96.72186768,310.0223246,0.198395763,0.046141815,-0.031002849,974.0339224,0.041917613,0h3jkge4hj761,28,1,crowd ,1,0,0,
0h3jkge4hj761_processed_21,10.0,3.457351529,,,0.1,104.161255,69.00287206,96.57179526,442.5857785,0.225501149,0.052594148,-0.022426879,934.7696483,0.03167875,0h3jkge4hj761,28,1,crowd ,1,0,0,
0h3jkge4hj761_processed_22,10.0,3.920522199,,,0.1,106.510046,72.20142988,93.54343565,478.6666233,0.198618303,0.052312046,-0.045531317,1270.128038,0.066214999,0h3jkge4hj761,28,1,crowd ,1,0,0,
0h3jkge4hj761_processed_23,10.0,2.212331236,,,0.1,104.4329079,71.68773885,122.7284378,522.2540053,0.224068973,0.041363303,-0.037342672,1389.920314,0.058946099,0h3jkge4hj761,28,9999,"crowd, music ",1,0,1,
0h3jkge4hj761_processed_24,10.0,3.000411083,,,0.1,105.0129396,72.59925298,96.78038623,507.4181016,0.204496711,0.049593083,-0.053967066,980.7070995,0.072416724,0h3jkge4hj761,28,9999,"crowd, music ",1,0,1,
0h3jkge4hj761_processed_25,10.0,5.353651015,0.4,0.1,0.1,105.6719869,71.82952206,97.43851746,110.7052212,0.163993332,0.048489703,-0.044386435,1202.996377,0.060573519,0h3jkge4hj761,28,1,crowd,1,0,0,
0h3jkge4hj761_processed_26,10.0,5.117303558,0.3,0.1,0.1,104.8455299,71.57745269,90.9738844,518.8452738,0.205267847,0.049379992,-0.043160998,1175.153982,0.057175293,0h3jkge4hj761,28,1,crowd,1,0,0,
0h3jkge4hj761_processed_27,6.72,4.72844122,,,0.148809524,103.2455276,71.74340951,98.16694259,516.4272774,0.19943188,0.058122343,-0.048688035,1076.300513,0.040459983,0h3jkge4hj761,28,1,crowd,1,0,0,
0h3jkge4hj761_processed_3,10.0,4.962758742,,,0.1,103.4127837,69.47169794,102.2543529,513.1140748,0.174325982,0.051430452,-0.025817706,1089.877277,0.035967547,0h3jkge4hj761,28,1,"beep sound, crowd ",1,0,0,
0h3jkge4hj761_processed_4,10.0,5.37311432,0.4,0.1,0.1,106.8941932,74.12734076,91.13446896,444.1960664,0.167688022,0.047246163,-0.081921096,910.5012777,0.103583031,0h3jkge4hj761,28,1,crowd,1,0,0,
0h3jkge4hj761_processed_5,10.0,2.406679534,,,0.1,107.533282,74.255969,194.7857612,518.7765247,0.206552483,0.041101244,-0.060476613,1346.232249,0.106158428,0h3jkge4hj761,28,9999,clapping music ,1,0,1,
0h3jkge4hj761_processed_6,10.0,4.291418079,,,0.1,104.1581945,71.12185568,134.1229266,519.9421114,0.225456416,0.043756121,-0.039111411,896.7300396,0.051478251,0h3jkge4hj761,28,9999,crowd,1,0,1,
0h3jkge4hj761_processed_7,10.0,2.577678515,0.4,0.2,0.1,107.1896671,72.15391082,105.9421048,489.8147943,0.201851858,0.041059823,-0.04628599,1253.507578,0.065309772,0h3jkge4hj761,28,1,crowd cheering,1,0,0,
0h3jkge4hj761_processed_8,10.0,2.063752298,,,0.1,103.2371907,70.32644678,169.494291,367.6599883,0.197336962,0.037111695,-0.024368694,1368.326213,0.043061622,0h3jkge4hj761,28,2,music,1,0,0,
0h3jkge4hj761_processed_9,10.0,5.221873903,,,0.1,105.1776471,71.63755822,97.13769925,487.2231446,0.18162992,0.052989745,-0.047058934,911.1511002,0.058613887,0h3jkge4hj761,28,1,crowd,1,0,0,
0hvd1wmkahp61_processed_0,10.0,6.538745319,2.3,1.9,0.8,92.41104955,60.27848028,151.1126094,405.7566113,0.146363599,0.034997386,-0.002563479,1467.973992,0.004241242,0hvd1wmkahp61,5,1,,0,0,0,
0hvd1wmkahp61_processed_1,10.0,7.083573171,1.5,1.1,1.1,98.55908232,61.18909793,173.7850398,490.8075411,0.144997981,0.032467463,-0.003085436,1580.693201,0.00523195,0hvd1wmkahp61,5,1,,0,0,0,
0hvd1wmkahp61_processed_2,10.0,10.61807656,1.5,1.3,1.3,103.7832702,68.40707747,171.3202589,465.4423716,0.122567564,0.026582731,-0.018325453,1115.545266,0.027562276,0hvd1wmkahp61,5,1,,0,0,0,
0hvd1wmkahp61_processed_3,10.0,10.08057973,3.9,2.4,0.9,100.2407504,67.89321763,172.1557374,322.403773,0.12687611,0.026383552,-0.016507909,977.1080827,0.024684019,0hvd1wmkahp61,5,1,,0,0,0,
0ldl8z0w7kv51_processed_0,10.0,3.966301576,,,0.1,110.6518551,79.27904507,238.20067,517.7235487,0.180073607,0.043935463,-0.179173091,1086.078315,0.337559947,0ldl8z0w7kv51,6,2,"honks, crowd cheering, fireworks",3,3,0,
0ldl8z0w7kv51_processed_1,10.0,3.544582057,0.3,0.1,0.1,108.9701813,79.78068885,267.8467872,356.2928924,0.168080738,0.032234185,-0.173440017,1275.276632,0.380541096,0ldl8z0w7kv51,6,2,"honks, crowd cheering, fireworks, music",3,2,0,
0ldl8z0w7kv51_processed_4,10.0,3.350254607,,,0.1,108.992233,79.99474947,194.2459762,448.571674,0.19296306,0.048445617,-0.168076868,1217.99228,0.399739707,0ldl8z0w7kv51,6,9999,"honks, crowd cheering, fireworks, music",3,2,1,
0lkuzk8aqp371_processed_0,10.0,5.693624502,0.8,0.4,0.1,97.5056664,64.04732295,205.8926754,433.5024279,0.155168176,0.021687974,-0.005095678,1305.843282,0.010288848,0lkuzk8aqp371,14,3,crowd,1,0,0,
0lkuzk8aqp371_processed_1,10.0,5.640053238,0.5,0.4,0.1,101.4543972,63.98010079,228.4187116,496.9448335,0.173076984,0.017242755,-0.005044868,1344.757652,0.010020751,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_10,10.0,6.176488301,1.5,0.8,0.1,98.19891007,64.97472032,208.2427032,430.9530315,0.168641621,0.021506556,-0.006310445,1437.907206,0.012622324,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_11,10.0,8.012861277,2.0,1.3,0.1,99.34852524,66.57093411,288.9011249,365.9334802,0.159347017,0.023192456,-0.008315382,1492.817206,0.018077908,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_12,10.0,8.358127747,3.7,3.1,0.1,104.1298965,69.41087166,187.9580591,516.8721741,0.148742816,0.020992722,-0.015884915,1448.72925,0.034781418,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_13,9.577006803,6.30248146,1.04416832,0.835334656,0.104416832,105.0279682,68.31922781,304.0238853,523.5365858,0.176341818,0.02847226,-0.013461683,1228.003789,0.025934285,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_2,10.0,6.660743677,0.4,0.4,0.1,103.3840466,67.77317909,200.7756833,510.7376372,0.151934268,0.018733819,-0.010738859,1666.269824,0.023880889,0lkuzk8aqp371,14,3,crowd,1,1,0,
0lkuzk8aqp371_processed_3,10.0,5.29426723,0.7,0.4,0.1,95.28767838,63.23452334,220.5163083,511.444379,0.161957335,0.020584221,-0.00412295,1536.930156,0.008431244,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_4,10.0,5.844537621,,,0.2,103.1290083,66.36501323,208.1332695,364.1013913,0.156908579,0.025053938,-0.008110396,1223.315826,0.017276484,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_5,10.0,8.216930683,1.0,0.7,0.1,100.1669883,67.57962713,244.9209045,494.8145885,0.15813396,0.018490199,-0.011140599,1259.580919,0.02292071,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_6,10.0,9.071995484,1.1,0.7,0.1,102.5565179,68.93067465,242.4995517,464.1669065,0.146717819,0.020140461,-0.016360229,1520.634607,0.031170148,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_7,10.0,4.49893265,1.4,1.1,0.1,97.73960374,64.49978953,200.0805073,331.0952143,0.177451991,0.019968834,-0.00624737,1113.495826,0.011235842,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_8,10.0,8.00631916,0.5,0.2,0.1,100.5304458,68.21353273,258.7329833,434.3379543,0.14639245,0.019266968,-0.012879106,1588.716009,0.02650048,0lkuzk8aqp371,14,2,crowd,1,1,0,
0lkuzk8aqp371_processed_9,10.0,4.495631212,3.1,2.2,0.1,98.16958562,64.45665862,165.9300742,369.2854895,0.167474203,0.020418952,-0.005611686,1487.468667,0.011246183,0lkuzk8aqp371,14,3,crowd,1,1,0,
0lw3uak945u61_processed_0,10.0,1.917131218,,,1.6,101.6356733,67.2823412,143.6587425,520.5665446,0.200798904,0.02742023,-0.018233748,748.3955602,0.021199302,0lw3uak945u61,14,2,car noise,0,0,0,
0lw3uak945u61_processed_1,10.0,4.599662181,,,0.5,98.60614567,67.02512558,446.7588874,518.9365177,0.158581913,0.022141158,-0.01664939,570.0192874,0.020008883,0lw3uak945u61,14,2,"car noise, person weeping",0,0,0,
0lw3uak945u61_processed_10,10.0,10.64569941,0.2,0.1,1.7,97.44259723,62.18507263,276.4992366,522.8582333,0.161318104,0.024187494,-0.00389487,1037.916472,0.006593391,0lw3uak945u61,14,3,"Dog barking, children laughing",0,0,0,
0lw3uak945u61_processed_11,10.0,10.4301413,,,0.4,105.4075453,70.58858543,340.206302,498.340161,0.144159275,0.01810226,-0.032214831,1041.390523,0.045413148,0lw3uak945u61,14,3,"Dog barking, children laughing, car engine",0,0,0,
0lw3uak945u61_processed_12,10.0,15.4443723,,,1.5,109.5480532,71.98909704,266.5292118,489.6585981,0.104754969,0.015140136,-0.029281704,1014.147964,0.062884843,0lw3uak945u61,14,3,"Dog barking, children laughing, car engine",0,0,0,
0lw3uak945u61_processed_13,5.187029478,10.5177886,,,1.156737999,96.96565622,63.1757566,250.3197005,433.2319301,0.157411635,0.018398405,-0.004953758,1159.689096,0.004300662,0lw3uak945u61,14,2,"Dog barking, children laughing, car engine",0,0,0,
0lw3uak945u61_processed_2,10.0,7.470036967,,,2.1,92.55077023,54.41183616,289.0560198,485.4500423,0.181611893,0.024160654,-0.000803972,1019.271565,0.001099038,0lw3uak945u61,14,2,"car noise, person weeping, dog",0,0,0,
0lw3uak945u61_processed_3,10.0,10.79720262,,,2.0,102.3237285,65.16013294,269.5682175,518.1338396,0.141040901,0.025898018,-0.007220334,1019.47151,0.013051473,0lw3uak945u61,14,3,Dog barking,0,0,0,
0lw3uak945u61_processed_4,10.0,6.521437363,,,1.7,88.4969659,55.0632806,197.3095943,494.0350311,0.15906015,0.020201413,-0.00074223,1024.845042,0.00129875,0lw3uak945u61,14,2,,0,0,0,
0lw3uak945u61_processed_5,10.0,8.126929648,,,1.7,97.99372571,62.13483966,280.9835838,524.1191472,0.161170631,0.025907005,-0.003924013,1011.373722,0.006525744,0lw3uak945u61,14,2,"Dog barking, children laughing",0,0,0,
0lw3uak945u61_processed_6,10.0,16.99395,,,1.3,101.8796142,65.32630886,320.1640855,515.5866522,0.108483562,0.024491012,-0.008633071,976.7581783,0.013876763,0lw3uak945u61,14,1,"Dog barking, children laughing",0,0,0,
0lw3uak945u61_processed_7,10.0,11.66898185,,,1.9,104.0238385,64.09510362,255.1068607,494.1128391,0.15158887,0.027334252,-0.006099997,1016.422343,0.010279987,0lw3uak945u61,14,2,"Dog barking, children laughing",0,0,0,
0lw3uak945u61_processed_8,10.0,4.801248909,,,1.8,91.85810745,56.27962736,233.8370285,509.039238,0.181679686,0.039741004,-0.001091079,1008.924391,0.001693827,0lw3uak945u61,14,2,"Dog barking, children laughing",0,0,0,
0lw3uak945u61_processed_9,10.0,10.78739077,,,1.5,112.3869305,76.02714558,404.6120728,487.2694072,0.138719411,0.026549413,-0.051925597,1318.089936,0.159363288,0lw3uak945u61,14,3,"Dog barking, children laughing",0,0,0,
0p2cktb33qm61_processed_0,10.0,-0.803767499,,,0.1,106.2554782,75.98320811,87.83147525,114.351119,0.226622604,0.121245802,-0.116785464,1032.417974,0.157996016,0p2cktb33qm61,6,0,Loud Thumping noises,0,0,0,
0p2cktb33qm61_processed_1,10.0,-0.23069182,,,0.1,108.2831661,77.23364618,90.97220558,62.73282064,0.216115004,0.112183757,-0.1603242,1249.18376,0.212286236,0p2cktb33qm61,6,0,Loud Thumping noises,0,0,0,
0p2cktb33qm61_processed_2,10.0,2.316784333,,,0.1,108.7481342,77.7015268,395.5884626,509.0200579,0.155481224,0.043485984,-0.158723133,1245.759695,0.235132767,0p2cktb33qm61,6,1,"Loud Thumping noises, people whisting and cheering",0,0,0,
0p2cktb33qm61_processed_3,10.0,6.665489676,,,0.1,108.3230909,75.133608,524.4496276,513.5708176,0.151672116,0.036412505,-0.077943767,945.3417603,0.130146114,0p2cktb33qm61,6,2,"Loud Thumping noises, people whisting and cheering",0,0,0,
0p2cktb33qm61_processed_4,10.0,0.488815795,,,0.1,108.3336786,73.48465571,232.5902879,521.4491756,0.190361294,0.05314957,-0.065530751,864.5138401,0.088821381,0p2cktb33qm61,6,2,"Loud Thumping noises, people cheering",0,0,0,
0p2cktb33qm61_processed_5,9.477006803,8.731424798,,,0.105518624,109.840463,76.31558113,498.5509707,508.047244,0.15259998,0.03914911,-0.093575328,1046.897516,0.161233551,0p2cktb33qm61,6,2,"Loud Thumping noises, people whistling cheering",0,0,0,
0s1wt1zhkkh51_processed_0,10.0,0.659775438,,,0.1,106.001194,75.59998181,366.5911754,323.1327142,0.221775182,0.073161456,-0.069753747,1837.747981,0.144590614,0s1wt1zhkkh51,2,9999,Alarm noise,0,0,1,
0s1wt1zhkkh51_processed_1,8.96,1.908324563,,,0.111607143,102.4680289,73.47989293,333.6461909,37.42481448,0.21830571,0.055703375,-0.039880646,2719.003661,0.07949832,0s1wt1zhkkh51,2,9999,Alarm noise,0,0,1,
0s3rodrbpfu61_processed_0,10.0,4.519071745,0.4,0.2,0.1,102.0517189,67.3011358,304.5416476,359.7761971,0.08954412,0.018911259,-0.012219517,982.656567,0.021584716,0s3rodrbpfu61,6,3,,2,0,0,
0s3rodrbpfu61_processed_1,10.0,3.66404447,0.4,0.3,0.1,99.67497942,66.31476704,190.5424308,519.0323297,0.148379307,0.038482554,-0.010899328,973.7839907,0.017297691,0s3rodrbpfu61,6,3,,2,2,0,
0s3rodrbpfu61_processed_2,10.0,6.449098502,0.2,0.1,0.3,100.0134393,66.01003434,328.0812616,464.4038242,0.159495778,0.019978103,-0.009883789,1011.073804,0.016014454,0s3rodrbpfu61,6,4,,2,2,0,
0s3rodrbpfu61_processed_3,10.0,9.35000419,0.6,0.5,0.7,99.97350072,66.58453598,304.5737228,474.9798001,0.112304375,0.020683731,-0.010452719,1149.211069,0.018177022,0s3rodrbpfu61,6,4,,2,2,0,
0thgy8s2ovg51_processed_0,10.0,1.23641656,,,2.8,79.59292392,50.31247969,383.6787355,511.4381771,0.206154039,0.042781049,-0.000186414,1659.121776,0.000430138,0thgy8s2ovg51,2,2,Plate cracking,1,1,0,
0ui2hon0i9z51_processed_0,10.0,-1.527158848,,,0.1,103.8687543,75.8157862,154.7942862,85.26566493,0.074571334,0.024770249,-0.11869043,586.6647404,0.152481238,0ui2hon0i9z51,6,0,,2,0,0,
0ui2hon0i9z51_processed_1,10.0,-1.334161671,,,0.1,103.4684941,75.68047846,139.9236882,345.6908784,0.180923433,0.031373667,-0.11359813,680.0892195,0.14775572,0ui2hon0i9z51,6,0,"N/A, honk",2,0,0,
0ui2hon0i9z51_processed_2,10.0,-1.265501252,,,0.1,104.1005709,74.65209714,419.0600435,351.1669594,0.190428852,0.022263282,-0.085533746,958.3132169,0.116518049,0ui2hon0i9z51,6,0,,2,0,0,
0ui2hon0i9z51_processed_3,10.0,11.54054996,0.7,0.6,0.5,106.0158511,73.70245216,343.2438625,449.5527894,0.101164485,0.018439913,-0.062780693,1281.599904,0.093887554,0ui2hon0i9z51,6,2,"N/A, dog barking",2,2,0,
0ui2hon0i9z51_processed_4,10.0,-0.812242103,0.3,0.2,0.1,104.5249773,72.02770883,109.6232756,432.2460316,0.171087024,0.040427647,-0.048013075,737.8984277,0.063841533,0ui2hon0i9z51,6,1,"N/A, dog barking",2,1,0,
0ui2hon0i9z51_processed_5,5.193015873,-0.976784068,,,0.192566917,103.3286577,75.56677747,127.3321896,41.72343995,0.164725633,0.094175603,-0.110316306,701.5979473,0.074540584,0ui2hon0i9z51,6,0,,2,0,0,
0xtsru74ihq61_processed_0,10.0,-1.103293736,,,0.0,73.20959151,40.50418697,136.8807381,406.778632,0.228541885,0.076745735,-4.02e-05,129.314675,8.88e-05,0xtsru74ihq61,5,0,,0,0,0,
0xtsru74ihq61_processed_1,10.0,-1.10808001,,,0.0,73.10428919,40.70420258,137.4095293,332.9309937,0.222792277,0.068322449,-4.15e-05,128.3899276,9.17e-05,0xtsru74ihq61,5,0,,0,0,0,Audio unusable
0xtsru74ihq61_processed_2,10.0,-0.913431619,,,0.0,73.06295485,40.7323739,136.0420373,334.542807,0.18258727,0.075248744,-3.94e-05,151.0837283,8.49e-05,0xtsru74ihq61,5,0,,0,0,0,Audio unusable
0xtsru74ihq61_processed_3,10.0,-0.686776461,,,0.0,72.31651955,40.90514111,139.2110355,426.7341504,0.19380069,0.079365582,-4.07e-05,129.6895726,8.73e-05,0xtsru74ihq61,5,0,,0,0,0,Audio unusable
0y9831he72u61_processed_0,10.0,5.76275993,,,0.1,110.3031122,77.31364845,322.0942529,523.2399943,0.181202879,0.030146953,-0.101479265,902.8033805,0.21457912,0y9831he72u61,7,4,intense music,3,3,0,
0y9831he72u61_processed_1,10.0,3.403029788,,,0.1,111.3274978,79.12555797,278.1367393,522.8393818,0.182826028,0.033260354,-0.175518675,931.0956519,0.330280966,0y9831he72u61,7,4,intense music,3,3,0,
0y9831he72u61_processed_2,10.0,4.170162905,,,0.1,111.2089931,78.30467666,288.233411,523.2216669,0.18241135,0.02559267,-0.129006656,1046.689075,0.274311133,0y9831he72u61,7,4,intense music,3,3,0,
0y9831he72u61_processed_4,10.0,4.947122703,,,0.1,107.3674476,74.7218586,340.7090142,520.1809066,0.166747032,0.028420101,-0.052296734,1225.265293,0.11820588,0y9831he72u61,7,4,intense music,3,3,0,
0ziwjvz4lqf71_processed_0,10.0,7.804651123,2.2,1.4,0.1,103.6641965,72.58006118,183.8098414,398.3182228,0.187199163,0.031420613,-0.050074149,913.0755745,0.07205107,0ziwjvz4lqf71,3,1,,0,0,0,
0ziwjvz4lqf71_processed_1,10.0,6.984396916,2.1,1.5,0.2,109.086881,76.14187031,256.3742329,515.445937,0.187441725,0.031771576,-0.10770209,1256.3568,0.16365117,0ziwjvz4lqf71,3,1,,0,0,0,
0ziwjvz4lqf71_processed_2,6.730022676,7.649357843,2.080237741,1.485884101,0.14858841,105.5333022,74.84524975,264.6181238,453.7191896,0.165833414,0.028767129,-0.075673232,1736.090779,0.081557843,0ziwjvz4lqf71,3,1,,0,0,0,
1067bauoiy661_processed_0,10.0,4.866803082,0.2,0.1,0.1,111.4110332,75.00299792,350.1139267,522.1744297,0.165996404,0.03780134,-0.082901273,787.5348685,0.126055968,1067bauoiy661,6,2,,2,2,0,
1067bauoiy661_processed_1,10.0,5.319233886,,,0.1,111.2281119,75.52337083,353.5799119,434.5083345,0.204057272,0.030382872,-0.093198658,687.4871986,0.142146901,1067bauoiy661,6,2,,2,2,0,
1067bauoiy661_processed_3,10.0,1.218585604,,,0.2,100.3168167,68.90328432,497.0680057,368.291344,0.209903478,0.020605103,-0.024922293,488.4665652,0.03120447,1067bauoiy661,6,3,,2,2,0,
1067bauoiy661_processed_4,10.0,2.997739125,,,0.2,101.7934857,68.47386816,396.8005143,522.765278,0.218189963,0.038931217,-0.02054306,802.805697,0.028054998,1067bauoiy661,6,3,,2,2,0,
10hlpt9o0wd61_processed_0,10.0,6.986908889,4.0,2.9,1.9,93.29272384,57.85257258,254.9734661,312.5452871,0.160234702,0.032868201,-0.001206962,1615.158786,0.002436075,10hlpt9o0wd61,14,2,,0,0,0,
10hlpt9o0wd61_processed_1,10.0,2.268873077,,,2.3,87.188149,54.40097035,227.6152374,288.2300826,0.182218604,0.02896601,-0.000663314,848.2682779,0.001103525,10hlpt9o0wd61,14,2,,0,0,0,
10hlpt9o0wd61_processed_10,10.0,5.668432709,3.2,2.4,2.8,90.65986291,56.43857692,293.4130436,448.2388113,0.166229859,0.042181981,-0.000905491,1334.060574,0.001756116,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_11,10.0,3.693248178,2.1,1.7,1.7,90.51688933,57.11545809,270.5897556,459.5900757,0.160946047,0.014460978,-0.001405572,1065.583914,0.002052346,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_12,10.0,3.231577514,1.2,0.8,1.0,101.2736193,65.4965481,269.2486534,417.1716908,0.158023422,0.018140632,-0.011145609,973.7839907,0.014136287,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_13,8.68,8.492160247,2.188940092,1.728110599,1.843317972,92.90690627,59.79055397,278.8732045,351.1341793,0.129185687,0.015993455,-0.00156355,1749.379125,0.003296976,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_2,10.0,5.898792526,1.2,1.2,1.7,97.64679828,59.32302763,251.9157852,430.6214524,0.172660407,0.029897317,-0.002211892,1365.102094,0.003405666,10hlpt9o0wd61,14,2,,0,0,0,
10hlpt9o0wd61_processed_3,10.0,2.405240713,1.0,0.8,2.1,100.2572313,63.68213299,207.7991312,488.2425307,0.164782831,0.018614921,-0.006972793,1025.419885,0.009283058,10hlpt9o0wd61,14,2,,0,0,0,
10hlpt9o0wd61_processed_4,10.0,6.949649081,3.8,2.7,1.3,93.55100647,59.04290607,226.9971157,497.4527924,0.142583446,0.018315363,-0.001554651,2171.156903,0.003191108,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_5,10.0,6.801188743,3.9,2.8,1.9,91.09797116,58.65441341,253.743614,488.1531364,0.139969552,0.021906676,-0.001337866,1742.623966,0.002920218,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_6,10.0,4.230554361,1.5,0.9,0.6,96.22530151,60.37828538,231.0127424,315.2604318,0.161574065,0.030632054,-0.002942764,919.1739086,0.00434051,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_7,10.0,7.636184714,3.2,2.3,1.3,94.24358315,59.36874967,146.7656208,514.4792462,0.170009696,0.047750785,-0.001949307,955.8888791,0.003519815,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_8,10.0,6.873741086,2.5,2.0,1.3,92.59812442,59.54045467,225.7759976,501.7160154,0.149854381,0.020537502,-0.00186029,1564.197707,0.003708165,10hlpt9o0wd61,14,1,,0,0,0,
10hlpt9o0wd61_processed_9,10.0,5.245795985,1.6,1.3,2.8,93.64406064,58.3567244,293.9404519,520.951136,0.162265051,0.034817537,-0.001798467,889.0321424,0.002727714,10hlpt9o0wd61,14,1,,0,0,0,
11fnzs4vvcq51_processed_0,10.0,5.200733764,,,0.3,100.5008303,61.15033884,158.292358,445.960335,0.186018826,0.052669762,-0.001913067,736.0989193,0.005183423,11fnzs4vvcq51,3,2,Music,0,0,0,
11fnzs4vvcq51_processed_1,10.0,4.280748184,,,0.4,97.55167009,58.52487718,133.6422562,443.4600598,0.234222661,0.061459658,-0.001314562,699.2589829,0.002835019,11fnzs4vvcq51,3,2,,0,0,0,
11fnzs4vvcq51_processed_2,1.247029478,-0.273209797,,,0.801924619,83.73078214,55.75729532,126.5464933,13.41646191,0.193260561,0.082815177,-0.001154915,728.7109375,0.000181982,11fnzs4vvcq51,3,2,,0,0,0,
